sample_id,global_n,s_n,s_n_contig,rbd_n
hCoV_19_England_PHEP_YYF4GNH_2022,0.028458683075276728,0.0005232862375719519,2,0
hCoV_19_England_PHEP_YYFX4EU_2022,0.09109453900946393,0.14835164835164835,301,255
hCoV_19_England_DHSC_CYDHJ44_2022,0.0034779119151924554,0.0,0,0
hCoV_19_England_ALDP_12B8F8D_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Wales_PHWC_PKXT89_2023,0.01561089754303861,0.0,0,0
hCoV_19_England_HSLL_155A685_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_ALDP_2B7EA77_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_15204741_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_DHSC_CYYIYQP_2022,0.020292859053222787,0.08869701726844584,298,41
hCoV_19_England_MILK_12B4B6F_2021,0.013577233053539778,0.0,0,0
hCoV_19_England_BRBR_38BABC7_2022,0.021101561716215765,0.0,0,0
hCoV_19_Scotland_SCOT_14440_2022,0.002909407082901381,0.0005232862375719519,2,0
hCoV_19_Scotland_QEUH_2EA633DF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_32596265_2022,0.012908403839079692,0.0,0,0
hCoV_19_England_MILK_14CC4EF_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_370E099_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_18B9A3A_2021,0.009363609002441226,0.041601255886970175,111,0
hCoV_19_England_DHSC_CYDR3OX_2021,0.01093206739769992,0.03349031920460492,45,41
hCoV_19_England_ALDP_32C734D_2022,0.0903650708745654,0.1478283621140764,300,263
hCoV_19_England_LSPA_32612804_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_364E113_2022,0.09561380048141215,0.1478283621140764,300,263
hCoV_19_NorthernIreland_NIRE_01a8c2_2022,0.023709995652610106,0.004447933019361591,17,17
hCoV_19_England_PHEC_M305M369_2021,0.0026753168578403505,0.00026164311878597594,1,0
hCoV_19_Scotland_EDB64761_2022,0.013109052603417718,0.00026164311878597594,1,0
hCoV_19_England_CAMC_127264E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYDGJM1_2022,0.01397853058221583,0.038199895342752484,145,146
hCoV_19_England_QEUH_326044B6_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_1E77E81_2021,0.01320937698558673,0.0716902145473574,274,0
hCoV_19_Wales_MILK_1524921_2021,0.023305580633296553,0.0,0,0
hCoV_19_England_PHEC_Q305Q545_2021,0.011101080014712274,0.0,0,0
hCoV_19_England_PORT_1E6F96D_2021,0.01137009664582149,0.05703819989534275,218,22
hCoV_19_England_PHEC_YYRZNWN_2022,0.004447565543071161,0.0,0,0
hCoV_19_England_PHEC_YYFWCR6_2022,0.01511554024679798,0.0015698587127158557,6,0
hCoV_19_England_PHEP_039127_2021,0.051600173895595756,0.07221350078492936,274,0
hCoV_19_England_MILK_31E68E0_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEP_020251_2021,0.0863458515867973,0.07247514390371533,274,0
hCoV_19_England_MILK_11D8304_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_19A8CEC_2021,0.016553523057887168,0.0,0,0
hCoV_19_Scotland_QEUH_33CF371_2022,0.012235891949719177,0.0,0,0
hCoV_19_CaymanIslands_26625_2021,0.0137444403571548,0.0,0,0
hCoV_19_England_LSPA_3263FF66_2022,0.06544493863491957,0.0,0,0
hCoV_19_England_PHEC_S308S2F0_2021,0.003076614386516403,0.0,0,0
hCoV_19_Scotland_LSPA_3EBFDF3_2022,0.07129719426144535,0.04840397697540555,159,174
hCoV_19_Scotland_MILK_31C5D15_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_33A5274_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_SHEF_10CFE97_2021,0.01397853058221583,0.0,0,0
hCoV_19_England_NEWC_33CE20C_2022,0.007087456539181599,0.0,0,0
hCoV_19_Wales_PHWC_PJ59KU_2022,0.01869377654415945,0.02197802197802198,76,0
hCoV_19_England_NEWC_1EBC354_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_12373F3_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3E48DD1_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3F3974D_2022,0.06156572919105106,0.00026164311878597594,1,0
hCoV_19_Scotland_QEUH_3B25FF5_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_33C541E_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHEC_2F7671_2021,0.0026084339363943417,0.0,0,0
hCoV_19_England_RAND_1555E73_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_QEUH_2FE3253_2021,0.01751805295533565,0.04945054945054945,189,189
hCoV_19_Wales_PHWC_PJ7E79_2022,0.013008728221248704,0.0,0,0
hCoV_19_England_LOND_128E506_2021,0.03444470454469451,0.06985871271585557,218,70
hCoV_19_England_LSPA_3269B654_2023,0.09567601912851553,0.04945054945054945,189,189
hCoV_19_England_MILK_13EA464_2021,0.08717022770588825,0.1433804290947148,277,0
hCoV_19_England_BRBR_30D7FEE_2021,0.05165151109922439,0.11878597592883307,265,189
hCoV_19_Scotland_QEUH_32EE647_2022,0.00421235624498529,0.0,0,0
hCoV_19_NorthernIreland_PHEC_M30AM6F2_2021,0.0024409001237168555,0.0,0,0
hCoV_19_England_PLYM_2C69373_2021,0.02999398114090818,0.0,0,0
hCoV_19_England_PHEP_YYNE69T_2021,0.05657538368943726,0.07038199895342752,267,267
hCoV_19_England_PHEC_YY8TWT9_2022,0.027355114871417584,0.027210884353741496,90,4
hCoV_19_England_PHEC_YYFGMHM_2022,0.004079858208206534,0.0015698587127158557,6,0
hCoV_19_England_ALDP_1526998_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_1A9F546_2021,0.05253653479583988,0.1857666143380429,277,195
hCoV_19_Wales_PHWC_PE6MZ8_2022,0.03400996555529546,0.0,0,0
hCoV_19_England_MILK_104057B_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_QEUH_149D414_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYGFH8G_2022,0.00297629000434739,0.0,0,0
hCoV_19_England_LSPA_3EC3CE0_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1586A66_2021,0.013577233053539778,0.0,0,0
hCoV_19_England_ALDP_136024E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3BBC4A9_2022,0.021335651941276793,0.0,0,0
hCoV_19_Scotland_LSPA_325F4371_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_32581379_2022,0.04099923084640337,0.0,0,0
hCoV_19_England_QEUH_3C8BD89_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_1425F3E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_1EEA584_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYBAXIW_2021,0.029428485436243854,0.13526949241234956,241,261
hCoV_19_England_MILK_DAFDD2_2020,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYF4WTX_2022,0.047453432765943215,0.0005232862375719519,1,0
hCoV_19_England_210201142_2021,0.05387419322476006,0.10989010989010989,226,229
hCoV_19_Scotland_MILK_15763F5_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_MILK_3795BC3_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_LSPA_3E97702_2022,0.037688526234825936,0.0,0,0
hCoV_19_England_LSPA_3D067D2_2022,0.020399291041032674,0.0,0,0
hCoV_19_England_PHEC_YY8R3BS_2022,0.0511319934454737,0.0031397174254317113,6,0
hCoV_19_Scotland_LSPA_3E8262B_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_154E8BB_2021,0.010032438216901314,0.04683411826268969,127,22
hCoV_19_Scotland_LSPA_325F7323_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3966CB7_2022,0.05564659064307929,0.0706436420722135,270,255
hCoV_19_England_CAMC_14E66DA_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PLYM_1B7DA5D_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3DEACD5_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_2E4F6C3_2021,0.008728221248704144,0.0,0,0
hCoV_19_England_MILK_1563407_2021,0.004146186511519042,0.0,0,0
hCoV_19_Wales_PHWC_PYBOGE_2021,0.0017723974183192321,0.00026164311878597594,1,0
hCoV_19_Wales_PHWC_PKEZ9S_2022,0.0034779119151924554,0.0,0,0
hCoV_19_England_MILK_14C2021_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_10BAB3E_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_LSPA_3E9286E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_C304F0_2020,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_3L043L5B_2021,0.004213060487511285,0.0,0,0
hCoV_19_NorthernIreland_NIRE_0191f2_2022,0.019630137444403572,0.04945054945054945,189,189
hCoV_19_England_QEUH_2F8A6E9_2021,0.017919229740572345,0.04945054945054945,189,189
hCoV_19_England_MILK_382CD60_2022,0.030130756111426946,0.0,0,0
hCoV_19_England_LSPA_3B94D15_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYD9RCN_2022,0.02207136407718289,0.0005232862375719519,2,0
hCoV_19_Wales_PHWC_PK8HY1_2022,0.00785874326990603,0.0,0,0
hCoV_19_England_HSLL_15BC27E_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_3517DE3_2022,0.00421235624498529,0.0,0,0
hCoV_19_Wales_PHWC_PKKGZU_2022,0.0679864896498679,0.06488749345892203,214,34
hCoV_19_England_CAMC_1263E84_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_NorthernIreland_NIRE_019fae_2022,0.040731699160619333,0.07299843014128729,189,189
hCoV_19_England_LSPA_3C04B42_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_3ACB99A_2022,0.012908403839079692,0.0,0,0
hCoV_19_England_CAMC_14D24E6_2021,0.01595157676487309,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_3785188_2022,0.00421235624498529,0.0,0,0
hCoV_19_NorthernIreland_NORT_YBHQWX_2022,0.011570745410159516,0.0,0,0
hCoV_19_England_CAMC_BC10C4_2020,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_2B89AA6_2021,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_F389E7_2020,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_5W044Z2B_2022,0.009530816306056249,0.038199895342752484,46,72
hCoV_19_Scotland_LSPA_32598870_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3396AAB_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_PHWC_PYH6A6_2021,0.010433735745577367,0.0716902145473574,274,0
hCoV_19_NorthernIreland_NIRE_01a7db_2022,0.012941845299802695,0.0,0,0
hCoV_19_Scotland_QEUH_3AEDFAF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_343125E_2022,0.048809842203797804,0.061486132914704346,133,0
hCoV_19_England_LSPA_3ED9476_2022,0.06093034143731398,0.04552590266875981,159,174
hCoV_19_England_LSPA_3B9982E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_3BD91FA_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_2E9B0CA_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_Scotland_MILK_156ECE6_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_CAMC_145B04B_2021,0.00404641674748353,0.0,0,0
hCoV_19_Scotland_QEUH_38B06B1_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_EDB11343_2020,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_NorthernIreland_NIRE_004966_2021,0.022706751830919976,0.13945578231292516,274,137
hCoV_19_England_LSPA_3A911FF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_155E618_2021,0.01123482796669676,0.0,0,0
hCoV_19_England_ALDP_15F50F7_2021,0.060955629116929144,0.03139717425431711,83,0
hCoV_19_England_LSPA_320191DB_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_2DE7172_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_1555B1_2021,0.007357121359060964,0.036891679748822605,132,3
hCoV_19_Wales_PHWC_PK8TPD_2022,0.0047152459619436175,0.0,0,0
hCoV_19_England_PHEC_YYD41SJ_2022,0.008059392034244056,0.0,0,0
hCoV_19_England_LSPA_3B35578_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_325A42BF_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_2CFA896_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_3A0D343_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3A5616F_2022,0.055445941878741266,0.0007849293563579278,3,0
hCoV_19_England_ALDP_3C23FD8_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3A68A7E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LOND_YYBDAR3_2021,0.001738723375798308,0.0,0,0
hCoV_19_England_QEUH_152EFE9_2021,0.0070895896732769284,0.0,0,0
hCoV_19_England_QEUH_12A9963_2021,0.013109052603417718,0.0,0,0
hCoV_19_England_PLYM_39ED3FF_2022,0.012808079456910678,0.0,0,0
hCoV_19_NorthernIreland_NIRE_0124cc_2021,0.00404641674748353,0.0,0,0
hCoV_19_NorthernIreland_QEUH_3257684B_2022,0.09818412868274086,0.08241758241758242,301,255
hCoV_19_England_QEUH_3D64338_2022,0.004414272815436578,0.0,0,0
hCoV_19_England_MILK_3A139B1_2022,0.020967795873323748,0.0,0,0
hCoV_19_England_DHSC_CYNT1B5_2022,0.010230008023535705,0.03349031920460492,45,41
hCoV_19_Scotland_LSPA_3A44FF1_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_133B2F1_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3F4AF14_2022,0.03350834364445039,0.0,0,0
hCoV_19_England_205290560_2020,0.009263284620272214,0.0,0,0
hCoV_19_Wales_PHWC_PKNCFN_2022,0.012339899006788616,0.0,0,0
hCoV_19_England_LSPA_325C47C9_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYGH4EZ_2022,0.05059693007390563,0.0015698587127158557,6,0
hCoV_19_England_ALDP_1B7BD38_2021,0.0083938066414741,0.0,0,0
hCoV_19_England_QEUH_14B4E91_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYGH5ZZ_2022,0.014547035414506906,0.0015698587127158557,6,0
hCoV_19_England_MILK_C7B532_2020,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PF8CAS_2021,0.020332408119586663,0.0,0,0
hCoV_19_England_CAMC_13DD103_2021,0.008293482259305086,0.03322867608581894,127,0
hCoV_19_England_PLYM_3258A3DA_2022,0.03076614386516403,0.0,0,0
hCoV_19_England_QEUH_33D03C8_2022,0.04804092003209414,0.04552590266875981,159,174
hCoV_19_Scotland_QEUH_38522AE_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_EDB66750_2022,0.020365849580309667,0.0,0,0
hCoV_19_England_QEUH_3F2A800_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_325B5761_2022,0.0503962813095676,0.13082155939298795,301,255
hCoV_19_England_ALDP_378DF86_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3E6B1CD_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_2CC859A_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_1A2BECC_2021,0.021636625087783835,0.06096284667713239,122,0
hCoV_19_England_ALDP_161023B_2021,0.011570745410159516,0.05886970172684458,225,0
hCoV_19_England_PHEP_YYGR5Q5_2022,0.013309701367755744,0.0005232862375719519,2,0
hCoV_19_England_MILK_27AE632_2021,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_3DCC8C6_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_SCOT_26244_2023,0.0069223823696619065,0.0,0,0
hCoV_19_England_QEUH_2A34285_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_150511F_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_RAND_154BE07_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_PHEP_YYFGEUY_2022,0.004414272815436578,0.0005232862375719519,2,0
hCoV_19_Scotland_QEUH_3DD0D1B_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_373AC72_2022,0.004213624051098552,0.0,0,0
hCoV_19_Scotland_QEUH_33ECC46_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_MILK_133ACB8_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_PHWC_PJGJF6_2022,0.023007724977427015,0.0,0,0
hCoV_19_Wales_PHWC_PKGDWR_2022,0.005183426412065679,0.0,0,0
hCoV_19_Scotland_QEUH_3D94584_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_QEUH_F90033_2021,0.02320837374176504,0.0,0,0
hCoV_19_Wales_PHWC_PGHK3K_2021,0.014342070072211822,0.07299843014128729,189,189
hCoV_19_Wales_PHWC_PKDERG_2022,0.0035447948366384642,0.0,0,0
hCoV_19_Wales_PHWC_P8OZ9E_2022,0.024338058304359454,0.04945054945054945,189,189
hCoV_19_England_CAMC_13E7CAB_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_CAMC_14D2185_2021,0.00999899675617831,0.04657247514390372,127,22
hCoV_19_England_RAND_154BFF5_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_QEUH_32644BD3_2022,0.07393906965856269,0.07875457875457875,301,255
hCoV_19_England_MILK_163FBFF_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YYEMPT1_2023,0.0022405778684412934,0.0,0,0
hCoV_19_England_QEUH_3EBAEAA_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEP_YYF5QKN_2022,0.011671069792328528,0.0,0,0
hCoV_19_England_PHEP_YYFHIOC_2022,0.03581580443433769,0.0,0,0
hCoV_19_England_QEUH_3D1A00D_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NORT_YNB5K4F_2022,0.0616140679326023,0.011512297226582941,44,0
hCoV_19_England_LSPA_3F3EA21_2022,0.02742199779286359,0.04552590266875981,159,174
hCoV_19_England_PHEP_YYD9Z9E_2022,0.05022907400595258,0.21062271062271062,518,518
hCoV_19_England_PHEC_YYGP5TN_2022,0.014680801257398924,0.0,0,0
hCoV_19_England_PHEC_YYNHAWR_2022,0.012540547771126643,0.0015698587127158557,3,6
hCoV_19_England_QEUH_144681E_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3830D4B_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_35963DB_2022,0.03841267718641348,0.0,0,0
hCoV_19_Scotland_MILK_1558A30_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3D9F04C_2022,0.06026151222285389,0.0,0,0
hCoV_19_Scotland_QEUH_3C6EB28_2022,0.011269772263652476,0.0,0,0
hCoV_19_England_PHEP_YYF3Q4F_2022,0.004380831354713574,0.0005232862375719519,2,0
hCoV_19_England_ALDP_11AFBD1_2021,0.00404641674748353,0.0,0,0
hCoV_19_Wales_ALDP_114FDDD_2021,0.015349630471859011,0.0,0,0
hCoV_19_England_MILK_1582657_2021,0.014647359796675918,0.05703819989534275,218,22
hCoV_19_Wales_PHWC_PJ9NT3_2022,0.09102765608801792,0.0,0,0
hCoV_19_England_CAMC_101CBFE_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_HSLL_33EA5A7_2022,0.004446376036373362,0.0,0,0
hCoV_19_England_MILK_2F813EB_2021,0.013940893286975127,0.076138147566719,189,189
hCoV_19_England_PHEC_YYFQA3W_2022,0.002541551014948333,0.0,0,0
hCoV_19_England_LSPA_3E31719_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_YYG1E1E_2022,0.0029428485436243856,0.0,0,0
hCoV_19_England_PHEP_YYFSQZT_2022,0.06240176570912617,0.0015698587127158557,2,1
hCoV_19_England_ALDP_315CE98_2022,0.023468841936346616,0.09288330716902145,189,189
hCoV_19_England_PHEC_YYGPJFP_2022,0.08848610507306959,0.0837257980115123,228,0
hCoV_19_England_MILK_2AC6BD8_2021,0.004213624051098552,0.0,0,0
hCoV_19_NorthernIreland_NIRE_00174b_2021,0.004079858208206534,0.00026164311878597594,1,0
hCoV_19_England_ALDP_14AC97D_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEP_011859_2021,0.061164431662375014,0.07221350078492936,274,0
hCoV_19_England_ALDP_14975F9_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_NORW_306916A_2021,0.04441025984014982,0.0,0,0
hCoV_19_England_MILK_17B2F24_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_CAMC_13D2BD3_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_LOND_1294242_2022,0.0035782362973614686,0.0,0,0
hCoV_19_England_QEUH_3ECC212_2022,0.004213624051098552,0.0,0,0
hCoV_19_Wales_ALDP_1068926_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_325EE19E_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_BRBR_39F6FFF_2022,0.024612915092131225,0.07875457875457875,301,255
hCoV_19_England_QEUH_30FECDB_2022,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_ALDP_361D405_2022,0.011266381385397164,0.0,0,0
hCoV_19_England_QEUH_325ACD6B_2022,0.009898672374009296,0.0,0,0
hCoV_19_England_PHEC_YYRUJFN_2022,0.010032438216901314,0.0,0,0
hCoV_19_England_LSPA_3F1A7AC_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_29FADC7_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_1013D1F_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_RAND_143D20D_2021,0.00999899675617831,0.04657247514390372,127,22
hCoV_19_England_ALDP_1030BF4_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_LSPA_3E735F3_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_1F927FD_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_PHEC_YY8CO91_2022,0.049259271644985454,0.004709576138147566,9,0
hCoV_19_Wales_PHWC_PJ78UW_2022,0.002474668093502324,0.0,0,0
hCoV_19_Scotland_SCOT_14449_2022,0.0029428485436243856,0.0007849293563579278,3,0
hCoV_19_England_HSLL_153F440_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEP_YYRPD3C_2022,0.004680395827761434,0.0026164311878597592,10,0
hCoV_19_England_210290879_2021,0.04467779152593385,0.11172161172161173,233,236
hCoV_19_England_PHEC_YYG3AXT_2022,0.00428050697254456,0.0015698587127158557,6,0
hCoV_19_Wales_PHWC_PKE8KT_2022,0.002474668093502324,0.0,0,0
hCoV_19_England_MILK_2AC9E09_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PHEC_U307UDE1_2021,0.003076614386516403,0.0005232862375719519,1,0
hCoV_19_England_MILK_1A4ACCD_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHEC_YYGB7Q9_2022,0.0023409022506103066,0.0,0,0
hCoV_19_Scotland_QEUH_30AA861_2021,0.010530890612463225,0.04945054945054945,189,189
hCoV_19_England_PHEC_YYNBDZK_2022,0.059124502558271744,0.1043956043956044,233,153
hCoV_19_England_PHEC_YYF3B5O_2022,0.018626893622713442,0.0,0,0
hCoV_19_England_DHSC_CYBU75A_2021,0.012403048943567798,0.03349031920460492,45,41
hCoV_19_Wales_PHWC_PKN5WW_2022,0.003879209443868508,0.0,0,0
hCoV_19_England_LSPA_392078B_2022,0.06801993111059092,0.09785452642595499,301,255
hCoV_19_Wales_PHWC_PDJR1E_2021,0.002641875397117346,0.0020931449502878076,8,0
hCoV_19_England_CAMC_14A4F55_2021,0.009096077316657191,0.03950811093668236,127,0
hCoV_19_Scotland_QEUH_2E3BBAD_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_PLYM_3257C4E7_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3F01D88_2022,0.05561314918235628,0.0,0,0
hCoV_19_England_ALDP_130BDDB_2021,0.009965555295455305,0.04631083202511774,126,22
hCoV_19_England_HSLL_3B5D325_2022,0.004213483146067416,0.0,0,0
hCoV_19_England_MILK_2933D3B_2021,0.004213624051098552,0.0,0,0
hCoV_19_England_ALDP_13A3CBA_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3F1A724_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_LSPA_3F37581_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_34503B0_2022,0.00421235624498529,0.0,0,0
hCoV_19_England_ALDP_318A1F2_2022,0.04981278416688954,0.11878597592883307,265,189
hCoV_19_Scotland_EDB69827_2022,0.02839180015383072,0.0,0,0
hCoV_19_England_ALDP_154D870_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_Scotland_QEUH_15CCADD_2021,0.00404641674748353,0.0,0,0
hCoV_19_England_ALDP_143CD76_2021,0.00999899675617831,0.04657247514390372,127,22
hCoV_19_Wales_PHWC_PKNQXC_2022,0.0010366852824131357,0.0,0,0
hCoV_19_England_PHEC_YY8JOKD_2022,0.004514597197605591,0.0015698587127158557,6,0
hCoV_19_England_QEUH_132C7E5_2021,0.011336655185098484,0.05703819989534275,218,22
hCoV_19_England_LSPA_3EDB1F5_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_MILK_152B75D_2021,0.004146186511519042,0.0,0,0
hCoV_19_England_PHESW_YYBYKT1_2021,0.044604941986825825,0.021716378859236003,83,0
hCoV_19_England_LSPA_2F621C8_2021,0.04859044243052536,0.0,0,0
hCoV_19_England_HSLL_2FFECB1_2021,0.020928055629847554,0.076138147566719,189,189
hCoV_19_England_PHEC_2F791E_2021,0.06474266795973647,0.21166928309785452,800,609
hCoV_19_England_MILK_154F9E4_2021,0.030866468247333044,0.05703819989534275,218,22
hCoV_19_England_LSPA_3500916_2022,0.012235891949719177,0.0,0,0
hCoV_19_England_DHSC_CYNGD4Q_2021,0.01270393153249532,0.03349031920460492,45,41
hCoV_19_England_PHEP_YYFORMY_2022,0.012339899006788616,0.0005232862375719519,2,0
hCoV_19_Scotland_LSPA_3E49435_2022,0.004213624051098552,0.0,0,0
hCoV_19_England_NEWC_39AB1C6_2022,0.030264521954318963,0.0,0,0
